,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
247,454449.76644574513,454449.76644574513,0.0,454449.76644574513,480000.0,480000.0,454449.76644574513,8366.316447324267
248,454450.52738667454,454450.52738667454,0.0,454450.52738667454,480000.0,480000.0,454450.52738667454,8366.316447324267
249,454451.28832760395,454451.28832760395,0.0,454451.28832760395,480000.0,480000.0,454451.28832760395,8366.316447324267
250,454452.0492685333,454452.0492685333,0.0,454452.0492685333,480000.0,480000.0,454452.0492685333,8366.316447324267
251,454452.8102094627,454452.8102094627,0.0,454452.8102094627,480000.0,480000.0,454452.8102094627,8366.316447324267
252,454453.5711503922,454453.5711503922,0.0,454453.5711503922,480000.0,480000.0,454453.5711503922,8366.316447324267
253,454454.3320913215,454454.3320913215,0.0,454454.3320913215,480000.0,480000.0,454454.3320913215,8366.316447324267
254,454455.09303225094,454455.09303225094,0.0,454455.09303225094,480000.0,480000.0,454455.09303225094,8366.316447324267
255,454455.85397318035,454455.85397318035,0.0,454455.85397318035,480000.0,480000.0,454455.85397318035,8366.316447324267
256,454456.6149141097,454456.6149141097,0.0,454456.6149141097,480000.0,480000.0,454456.6149141097,8366.316447324267
257,454457.37585503916,454457.37585503916,0.0,454457.37585503916,480000.0,480000.0,454457.37585503916,8366.316447324267
258,454458.13679596863,454458.13679596863,0.0,454458.13679596863,480000.0,480000.0,454458.13679596863,8366.316447324267
259,454458.89773689787,454458.89773689787,0.0,454458.89773689787,480000.0,480000.0,454458.89773689787,8366.316447324267
260,454459.6586778274,454459.6586778274,0.0,454459.6586778274,480000.0,480000.0,454459.6586778274,8366.316447324267
261,454460.4196187568,454460.4196187568,0.0,454460.4196187568,480000.0,480000.0,454460.4196187568,8366.316447324267
262,454461.1805596861,454461.1805596861,0.0,454461.1805596861,480000.0,480000.0,454461.1805596861,8366.316447324267
263,454461.94150061556,454461.94150061556,0.0,454461.94150061556,480000.0,480000.0,454461.94150061556,8366.316447324267
264,454462.7024415449,454462.7024415449,0.0,454462.7024415449,480000.0,480000.0,454462.7024415449,8366.316447324267
265,454463.4633824744,454463.4633824744,0.0,454463.4633824744,480000.0,480000.0,454463.4633824744,8366.316447324267
266,454464.2243234038,454464.2243234038,0.0,454464.2243234038,480000.0,480000.0,454464.2243234038,8366.316447324267
267,454464.98526433314,454464.98526433314,0.0,454464.98526433314,480000.0,480000.0,454464.98526433314,8366.316447324267
268,454465.74620526255,454465.74620526255,0.0,454465.74620526255,480000.0,480000.0,454465.74620526255,8366.316447324267
269,454466.5071461919,454466.5071461919,0.0,454466.5071461919,480000.0,480000.0,454466.5071461919,8366.316447324267
270,454467.2680871214,454467.2680871214,0.0,454467.2680871214,480000.0,480000.0,454467.2680871214,8366.316447324267
271,454468.02902805083,454468.02902805083,0.0,454468.02902805083,480000.0,480000.0,454468.02902805083,8366.316447324267
272,454468.7899689801,454468.7899689801,0.0,454468.7899689801,480000.0,480000.0,454468.7899689801,8366.316447324267
273,454469.55090990965,454469.55090990965,0.0,454469.55090990965,480000.0,480000.0,454469.55090990965,8366.316447324267
274,454470.31185083895,454470.31185083895,0.0,454470.31185083895,480000.0,480000.0,454470.31185083895,8366.316447324267
275,454471.07279176835,454471.07279176835,0.0,454471.07279176835,480000.0,480000.0,454471.07279176835,8366.316447324267
276,454471.8337326978,454471.8337326978,0.0,454471.8337326978,480000.0,480000.0,454471.8337326978,8366.316447324267
277,454472.5946736271,454472.5946736271,0.0,454472.5946736271,480000.0,480000.0,454472.5946736271,8366.316447324267
278,454473.35561455664,454473.35561455664,0.0,454473.35561455664,480000.0,480000.0,454473.35561455664,8366.316447324267
279,454474.116555486,454474.116555486,0.0,454474.116555486,480000.0,480000.0,454474.116555486,8366.316447324267
280,454474.87749641534,454474.87749641534,0.0,454474.87749641534,480000.0,480000.0,454474.87749641534,8366.316447324267
281,454475.6384373448,454475.6384373448,0.0,454475.6384373448,480000.0,480000.0,454475.6384373448,8366.316447324267
282,454476.39937827416,454476.39937827416,0.0,454476.39937827416,480000.0,480000.0,454476.39937827416,8366.316447324267
283,454477.1603192035,454477.1603192035,0.0,454477.1603192035,480000.0,480000.0,454477.1603192035,8366.316447324267
284,454477.92126013304,454477.92126013304,0.0,454477.92126013304,480000.0,480000.0,454477.92126013304,8366.316447324267
285,454478.68220106245,454478.68220106245,0.0,454478.68220106245,480000.0,480000.0,454478.68220106245,8366.316447324267
286,454479.44314199185,454479.44314199185,0.0,454479.44314199185,480000.0,480000.0,454479.44314199185,8366.316447324267
287,454480.2040829212,454480.2040829212,0.0,454480.2040829212,480000.0,480000.0,454480.2040829212,8366.316447324267
288,454480.9650238506,454480.9650238506,0.0,454480.9650238506,480000.0,480000.0,454480.9650238506,8366.316447324267
289,454481.72596478,454481.72596478,0.0,454481.72596478,480000.0,480000.0,454481.72596478,8366.316447324267
290,454482.4869057094,454482.4869057094,0.0,454482.4869057094,480000.0,480000.0,454482.4869057094,8366.316447324267
291,454483.2478466389,454483.2478466389,0.0,454483.2478466389,480000.0,480000.0,454483.2478466389,8366.316447324267
292,454484.0087875682,454484.0087875682,0.0,454484.0087875682,480000.0,480000.0,454484.0087875682,8366.316447324267
293,454484.7697284976,454484.7697284976,0.0,454484.7697284976,480000.0,480000.0,454484.7697284976,8366.316447324267
294,454485.530669427,454485.530669427,0.0,454485.530669427,480000.0,480000.0,454485.530669427,8366.316447324267
295,454486.29161035636,454486.29161035636,0.0,454486.29161035636,480000.0,480000.0,454486.29161035636,8366.316447324267
296,454487.0525512858,454487.0525512858,0.0,454487.0525512858,480000.0,480000.0,454487.0525512858,8366.316447324267
297,454487.81349221524,454487.81349221524,0.0,454487.81349221524,480000.0,480000.0,454487.81349221524,8366.316447324267
298,454488.57443314465,454488.57443314465,0.0,454488.57443314465,480000.0,480000.0,454488.57443314465,8366.316447324267
299,454489.33537407406,454489.33537407406,0.0,454489.33537407406,480000.0,480000.0,454489.33537407406,8366.316447324267
300,454490.09631500347,454490.09631500347,0.0,454490.09631500347,480000.0,480000.0,454490.09631500347,8366.316447324267
301,454490.8572559328,454490.8572559328,0.0,454490.8572559328,480000.0,480000.0,454490.8572559328,8366.316447324267
302,454491.6181968623,454491.6181968623,0.0,454491.6181968623,480000.0,480000.0,454491.6181968623,8366.316447324267
303,454492.37913779164,454492.37913779164,0.0,454492.37913779164,480000.0,480000.0,454492.37913779164,8366.316447324267
304,454493.14007872104,454493.14007872104,0.0,454493.14007872104,480000.0,480000.0,454493.14007872104,8366.316447324267
305,454493.90101965045,454493.90101965045,0.0,454493.90101965045,480000.0,480000.0,454493.90101965045,8366.316447324267
306,454494.66196057986,454494.66196057986,0.0,454494.66196057986,480000.0,480000.0,454494.66196057986,8366.316447324267
307,454495.4229015092,454495.4229015092,0.0,454495.4229015092,480000.0,480000.0,454495.4229015092,8366.316447324267
308,454496.1838424386,454496.1838424386,0.0,454496.1838424386,480000.0,480000.0,454496.1838424386,8366.316447324267
309,454496.944783368,454496.944783368,0.0,454496.944783368,480000.0,480000.0,454496.944783368,8366.316447324267
310,454497.70572429744,454497.70572429744,0.0,454497.70572429744,480000.0,480000.0,454497.70572429744,8366.316447324267
311,454498.46666522685,454498.46666522685,0.0,454498.46666522685,480000.0,480000.0,454498.46666522685,8366.316447324267
312,454499.2276061563,454499.2276061563,0.0,454499.2276061563,480000.0,480000.0,454499.2276061563,8366.316447324267
313,454499.98854708567,454499.98854708567,0.0,454499.98854708567,480000.0,480000.0,454499.98854708567,8366.316447324267
314,454500.749488015,454500.749488015,0.0,454500.749488015,480000.0,480000.0,454500.749488015,8366.316447324267
315,454501.51042894454,454501.51042894454,0.0,454501.51042894454,480000.0,480000.0,454501.51042894454,8366.316447324267
316,454502.2713698739,454502.2713698739,0.0,454502.2713698739,480000.0,480000.0,454502.2713698739,8366.316447324267
317,454503.0323108033,454503.0323108033,0.0,454503.0323108033,480000.0,480000.0,454503.0323108033,8366.316447324267
318,454503.7932517327,454503.7932517327,0.0,454503.7932517327,480000.0,480000.0,454503.7932517327,8366.316447324267
319,454504.554192662,454504.554192662,0.0,454504.554192662,480000.0,480000.0,454504.554192662,8366.316447324267
320,454505.31513359153,454505.31513359153,0.0,454505.31513359153,480000.0,480000.0,454505.31513359153,8366.316447324267
321,454506.0760745209,454506.0760745209,0.0,454506.0760745209,480000.0,480000.0,454506.0760745209,8366.316447324267
322,454506.8370154502,454506.8370154502,0.0,454506.8370154502,480000.0,480000.0,454506.8370154502,8366.316447324267
323,454507.5979563797,454507.5979563797,0.0,454507.5979563797,480000.0,480000.0,454507.5979563797,8366.316447324267
324,454508.35889730905,454508.35889730905,0.0,454508.35889730905,480000.0,480000.0,454508.35889730905,8366.316447324267
325,454509.1198382385,454509.1198382385,0.0,454509.1198382385,480000.0,480000.0,454509.1198382385,8366.316447324267
326,454509.8807791679,454509.8807791679,0.0,454509.8807791679,480000.0,480000.0,454509.8807791679,8366.316447324267
327,454510.6417200973,454510.6417200973,0.0,454510.6417200973,480000.0,480000.0,454510.6417200973,8366.316447324267
328,454511.40266102675,454511.40266102675,0.0,454511.40266102675,480000.0,480000.0,454511.40266102675,8366.316447324267
329,454512.1636019561,454512.1636019561,0.0,454512.1636019561,480000.0,480000.0,454512.1636019561,8366.316447324267
330,454512.92454288556,454512.92454288556,0.0,454512.92454288556,480000.0,480000.0,454512.92454288556,8366.316447324267
331,454513.68548381486,454513.68548381486,0.0,454513.68548381486,480000.0,480000.0,454513.68548381486,8366.316447324267
332,454514.44642474427,454514.44642474427,0.0,454514.44642474427,480000.0,480000.0,454514.44642474427,8366.316447324267
333,454515.2073656738,454515.2073656738,0.0,454515.2073656738,480000.0,480000.0,454515.2073656738,8366.316447324267
334,454515.968306603,454515.968306603,0.0,454515.968306603,480000.0,480000.0,454515.968306603,8366.316447324267
335,454516.72924753244,454516.72924753244,0.0,454516.72924753244,480000.0,480000.0,454516.72924753244,8366.316447324267
336,454517.4901884619,454517.4901884619,0.0,454517.4901884619,480000.0,480000.0,454517.4901884619,8366.316447324267
337,454518.25112939125,454518.25112939125,0.0,454518.25112939125,480000.0,480000.0,454518.25112939125,8366.316447324267
338,454519.0120703208,454519.0120703208,0.0,454519.0120703208,480000.0,480000.0,454519.0120703208,8366.316447324267
339,454519.77301125013,454519.77301125013,0.0,454519.77301125013,480000.0,480000.0,454519.77301125013,8366.316447324267
340,454520.5339521795,454520.5339521795,0.0,454520.5339521795,480000.0,480000.0,454520.5339521795,8366.316447324267
341,454521.29489310895,454521.29489310895,0.0,454521.29489310895,480000.0,480000.0,454521.29489310895,8366.316447324267
342,454522.05583403836,454522.05583403836,0.0,454522.05583403836,480000.0,480000.0,454522.05583403836,8366.316447324267
343,454522.8167749677,454522.8167749677,0.0,454522.8167749677,480000.0,480000.0,454522.8167749677,8366.316447324267
344,454523.5777158971,454523.5777158971,0.0,454523.5777158971,480000.0,480000.0,454523.5777158971,8366.316447324267
345,454524.3386568265,454524.3386568265,0.0,454524.3386568265,480000.0,480000.0,454524.3386568265,8366.316447324267
346,454525.09959775594,454525.09959775594,0.0,454525.09959775594,480000.0,480000.0,454525.09959775594,8366.316447324267
347,454525.86053868535,454525.86053868535,0.0,454525.86053868535,480000.0,480000.0,454525.86053868535,8366.316447324267
348,454526.6214796147,454526.6214796147,0.0,454526.6214796147,480000.0,480000.0,454526.6214796147,8366.316447324267
349,454527.3824205441,454527.3824205441,0.0,454527.3824205441,480000.0,480000.0,454527.3824205441,8366.316447324267
350,454528.1433614735,454528.1433614735,0.0,454528.1433614735,480000.0,480000.0,454528.1433614735,8366.316447324267
351,454528.904302403,454528.904302403,0.0,454528.904302403,480000.0,480000.0,454528.904302403,8366.316447324267
352,454529.66524333233,454529.66524333233,0.0,454529.66524333233,480000.0,480000.0,454529.66524333233,8366.316447324267
353,454530.42618426174,454530.42618426174,0.0,454530.42618426174,480000.0,480000.0,454530.42618426174,8366.316447324267
354,454531.1871251912,454531.1871251912,0.0,454531.1871251912,480000.0,480000.0,454531.1871251912,8366.316447324267
355,454531.94806612056,454531.94806612056,0.0,454531.94806612056,480000.0,480000.0,454531.94806612056,8366.316447324267
356,454532.7090070499,454532.7090070499,0.0,454532.7090070499,480000.0,480000.0,454532.7090070499,8366.316447324267
357,454533.4699479794,454533.4699479794,0.0,454533.4699479794,480000.0,480000.0,454533.4699479794,8366.316447324267
358,454534.2308889087,454534.2308889087,0.0,454534.2308889087,480000.0,480000.0,454534.2308889087,8366.316447324267
359,454534.9918298382,454534.9918298382,0.0,454534.9918298382,480000.0,480000.0,454534.9918298382,8366.316447324267
360,454535.7527707676,454535.7527707676,0.0,454535.7527707676,480000.0,480000.0,454535.7527707676,8366.316447324267
361,454536.51371169684,454536.51371169684,0.0,454536.51371169684,480000.0,480000.0,454536.51371169684,8366.316447324267
362,454537.27465262637,454537.27465262637,0.0,454537.27465262637,480000.0,480000.0,454537.27465262637,8366.316447324267
363,454538.0355935558,454538.0355935558,0.0,454538.0355935558,480000.0,480000.0,454538.0355935558,8366.316447324267
364,454538.7965344852,454538.7965344852,0.0,454538.7965344852,480000.0,480000.0,454538.7965344852,8366.316447324267
365,454539.5574754146,454539.5574754146,0.0,454539.5574754146,480000.0,480000.0,454539.5574754146,8366.316447324267
366,454540.31841634394,454540.31841634394,0.0,454540.31841634394,480000.0,480000.0,454540.31841634394,8366.316447324267
367,454541.0793572734,454541.0793572734,0.0,454541.0793572734,480000.0,480000.0,454541.0793572734,8366.316447324267
368,454541.8402982028,454541.8402982028,0.0,454541.8402982028,480000.0,480000.0,454541.8402982028,8366.316447324267
369,454542.6012391322,454542.6012391322,0.0,454542.6012391322,480000.0,480000.0,454542.6012391322,8366.316447324267
370,454543.3621800616,454543.3621800616,0.0,454543.3621800616,480000.0,480000.0,454543.3621800616,8366.316447324267
371,454544.12312099093,454544.12312099093,0.0,454544.12312099093,480000.0,480000.0,454544.12312099093,8366.316447324267
372,454544.88406192046,454544.88406192046,0.0,454544.88406192046,480000.0,480000.0,454544.88406192046,8366.316447324267
373,454545.6450028498,454545.6450028498,0.0,454545.6450028498,480000.0,480000.0,454545.6450028498,8366.316447324267
374,454546.40594377916,454546.40594377916,0.0,454546.40594377916,480000.0,480000.0,454546.40594377916,8366.316447324267
375,454547.1668847086,454547.1668847086,0.0,454547.1668847086,480000.0,480000.0,454547.1668847086,8366.316447324267
376,454547.9278256379,454547.9278256379,0.0,454547.9278256379,480000.0,480000.0,454547.9278256379,8366.316447324267
377,454548.68876656744,454548.68876656744,0.0,454548.68876656744,480000.0,480000.0,454548.68876656744,8366.316447324267
378,454549.44970749685,454549.44970749685,0.0,454549.44970749685,480000.0,480000.0,454549.44970749685,8366.316447324267
379,454550.21064842615,454550.21064842615,0.0,454550.21064842615,480000.0,480000.0,454550.21064842615,8366.316447324267
380,454550.9715893557,454550.9715893557,0.0,454550.9715893557,480000.0,480000.0,454550.9715893557,8366.316447324267
381,454551.73253028496,454551.73253028496,0.0,454551.73253028496,480000.0,480000.0,454551.73253028496,8366.316447324267
382,454552.4934712144,454552.4934712144,0.0,454552.4934712144,480000.0,480000.0,454552.4934712144,8366.316447324267
